case:concept:name,concept:name,Resource,Complete Timestamp,AMOUNT_REQ,label,lifecycle:transition,timesincemidnight,timesincelastevent,timesincecasestart,event_nr,month,weekday,hour,open_cases
196614,W_Afhandelen leads,11003,12/30/2011 9:55,6500,1,COMPLETE,595,0.017116667,568.3733,7,12,4,9,636
196614,A_ACCEPTED,11003,12/30/2011 12:47,6500,1,COMPLETE,767,8.439516667,740.17545,9,12,4,12,633
196614,O_SELECTED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0,745.1848,10,12,4,12,632
196614,A_FINALIZED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,5.00935,745.1848,11,12,4,12,632
196614,O_CREATED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.023716667,745.2085167,12,12,4,12,632
196614,O_SENT,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.0007,745.2092167,13,12,4,12,632
196614,W_Completeren aanvraag,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.018616667,745.22925,15,12,4,12,632
196614,O_SELECTED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0,745.9965833,17,12,4,12,632
196614,O_CANCELLED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.610233333,745.9965833,18,12,4,12,632
196614,O_CREATED,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.020283333,746.0168667,19,12,4,12,632
196614,O_SENT,11003,12/30/2011 12:52,6500,1,COMPLETE,772,0.000433333,746.0173,20,12,4,12,632
196614,W_Nabellen offertes,11003,12/30/2011 12:53,6500,1,COMPLETE,773,0.045733333,746.0645333,22,12,4,12,632
196614,O_CANCELLED,11003,12/30/2011 12:53,6500,1,COMPLETE,773,0.5393,746.8174167,24,12,4,12,632
196614,O_SELECTED,11003,12/30/2011 12:53,6500,1,COMPLETE,773,1.67E-05,746.8174333,25,12,4,12,632
196614,O_CREATED,11003,12/30/2011 12:53,6500,1,COMPLETE,773,0.016733333,746.8341667,26,12,4,12,632
196614,O_SENT,11003,12/30/2011 12:53,6500,1,COMPLETE,773,0.001266667,746.8354333,27,12,4,12,632
196614,W_Nabellen offertes,11003,12/30/2011 12:53,6500,1,COMPLETE,773,0.039833333,746.8773,29,12,4,12,632
196614,O_CANCELLED,11003,12/30/2011 12:54,6500,1,COMPLETE,774,0,747.5818833,31,12,4,12,632
196614,O_SELECTED,11003,12/30/2011 12:54,6500,1,COMPLETE,774,0.522933333,747.5818833,32,12,4,12,632
196614,O_CREATED,11003,12/30/2011 12:54,6500,1,COMPLETE,774,0.022733333,747.6046167,33,12,4,12,632
196614,O_SENT,11003,12/30/2011 12:54,6500,1,COMPLETE,774,0.0005,747.6051167,34,12,4,12,632
196614,W_Nabellen offertes,11003,12/30/2011 12:54,6500,1,COMPLETE,774,0.029,747.6358167,36,12,4,12,632
196614,W_Nabellen offertes,11003,12/30/2011 12:56,6500,1,COMPLETE,776,2.019266667,749.8921167,38,12,4,12,632
196614,W_Nabellen offertes,11003,12/30/2011 12:58,6500,1,COMPLETE,778,1.379033333,751.3974667,40,12,4,12,631
196639,A_SUBMITTED,112,12/30/2011 8:05,15000,1,COMPLETE,485,0,0,1,12,4,8,639
196639,A_PARTLYSUBMITTED,112,12/30/2011 8:05,15000,1,COMPLETE,485,0.134,0.134,2,12,4,8,639
196639,A_PREACCEPTED,112,12/30/2011 8:06,15000,1,COMPLETE,486,0.948083333,1.082083333,3,12,4,8,639
196639,W_Completeren aanvraag,11003,12/30/2011 12:20,15000,1,COMPLETE,740,1.74895,255.2249667,6,12,4,12,630
196639,A_ACCEPTED,11003,12/30/2011 14:12,15000,1,COMPLETE,852,3.362033333,367.3662,8,12,4,14,632
196639,A_FINALIZED,11003,12/30/2011 14:16,15000,1,COMPLETE,856,0,371.4252667,9,12,4,14,632
196639,O_SELECTED,11003,12/30/2011 14:16,15000,1,COMPLETE,856,4.059066667,371.4252667,10,12,4,14,632
196639,O_CREATED,11003,12/30/2011 14:16,15000,1,COMPLETE,856,0.014033333,371.4393,11,12,4,14,632
196639,O_SENT,11003,12/30/2011 14:16,15000,1,COMPLETE,856,0.000433333,371.4397333,12,12,4,14,632
196639,W_Completeren aanvraag,11003,12/30/2011 14:16,15000,1,COMPLETE,856,0.016066667,371.4576833,14,12,4,14,632
196639,O_SENT_BACK,11259,1/5/2012 12:28,15000,1,COMPLETE,748,0.150883333,8902.629883,16,1,3,12,748
196639,W_Nabellen offertes,11259,1/5/2012 12:28,15000,1,COMPLETE,748,0.018666667,8902.651617,18,1,3,12,748
196639,W_Valideren aanvraag,10138,1/11/2012 10:24,15000,1,COMPLETE,624,0.023766667,17418.80903,21,1,2,10,826
196639,W_Nabellen incomplete dossiers,11189,1/11/2012 10:34,15000,1,COMPLETE,634,3.41215,17428.88755,23,1,2,10,825
196639,W_Nabellen incomplete dossiers,11189,1/11/2012 11:01,15000,1,COMPLETE,661,0.034,17456.51962,26,1,2,11,823
196639,A_APPROVED,10138,1/11/2012 11:06,15000,1,COMPLETE,666,0,17461.49258,28,1,2,11,823
196639,O_ACCEPTED,10138,1/11/2012 11:06,15000,1,COMPLETE,666,4.199766667,17461.49258,29,1,2,11,823
196639,A_REGISTERED,10138,1/11/2012 11:06,15000,1,COMPLETE,666,0,17461.4926,30,1,2,11,823
196639,A_ACTIVATED,10138,1/11/2012 11:06,15000,1,COMPLETE,666,1.67E-05,17461.4926,31,1,2,11,823
196639,W_Valideren aanvraag,10138,1/11/2012 11:07,15000,1,COMPLETE,667,0.113783333,17461.60638,32,1,2,11,822
196669,A_SUBMITTED,112,12/30/2011 11:56,6000,1,COMPLETE,716,0,0,1,12,4,11,629
196669,A_PARTLYSUBMITTED,112,12/30/2011 11:56,6000,1,COMPLETE,716,0.004783333,0.004783333,2,12,4,11,629
196669,A_PREACCEPTED,112,12/30/2011 11:57,6000,1,COMPLETE,717,0.6167,0.621483333,3,12,4,11,629
196669,A_ACCEPTED,10861,12/30/2011 12:12,6000,1,COMPLETE,732,5.480533333,15.65003333,6,12,4,12,630
196669,A_FINALIZED,10861,12/30/2011 12:17,6000,1,COMPLETE,737,0,20.35683333,7,12,4,12,630
196669,O_SELECTED,10861,12/30/2011 12:17,6000,1,COMPLETE,737,4.7068,20.35683333,8,12,4,12,630
196669,O_CREATED,10861,12/30/2011 12:17,6000,1,COMPLETE,737,0.024766667,20.3816,9,12,4,12,630
196669,O_SENT,10861,12/30/2011 12:17,6000,1,COMPLETE,737,0.000683333,20.38228333,10,12,4,12,630
196669,W_Completeren aanvraag,10861,12/30/2011 12:17,6000,1,COMPLETE,737,0.0187,20.40248333,12,12,4,12,630
196669,W_Nabellen offertes,10861,12/30/2011 12:18,6000,1,COMPLETE,738,0.563233333,21.30006667,14,12,4,12,630
196669,O_CANCELLED,10913,12/30/2011 18:26,6000,1,COMPLETE,1106,0,389.5130167,16,12,4,18,640
196669,O_SELECTED,10913,12/30/2011 18:26,6000,1,COMPLETE,1106,3.499516667,389.5130167,17,12,4,18,640
196669,O_CREATED,10913,12/30/2011 18:26,6000,1,COMPLETE,1106,0.01865,389.5316667,18,12,4,18,640
196669,O_SENT,10913,12/30/2011 18:26,6000,1,COMPLETE,1106,0.0004,389.5320667,19,12,4,18,640
196669,W_Nabellen offertes,10913,12/30/2011 18:26,6000,1,COMPLETE,1106,0.019316667,389.5526,21,12,4,18,640
196669,O_SELECTED,11003,1/6/2012 15:25,6000,1,COMPLETE,925,0,10289.04773,23,1,4,15,769
196669,O_CANCELLED,11003,1/6/2012 15:25,6000,1,COMPLETE,925,2.034283333,10289.04773,24,1,4,15,769
196669,O_CREATED,11003,1/6/2012 15:25,6000,1,COMPLETE,925,0.021733333,10289.06947,25,1,4,15,769
196669,O_SENT,11003,1/6/2012 15:25,6000,1,COMPLETE,925,0.0014,10289.07087,26,1,4,15,769
196669,W_Nabellen offertes,11003,1/6/2012 15:25,6000,1,COMPLETE,925,0.027083333,10289.10162,28,1,4,15,769
196669,W_Nabellen offertes,11003,1/6/2012 15:26,6000,1,COMPLETE,926,0.590333333,10290.11325,30,1,4,15,769
196669,O_SENT_BACK,10899,1/12/2012 12:36,6000,1,COMPLETE,756,0.63405,18759.41313,32,1,3,12,837
196669,W_Nabellen offertes,10899,1/12/2012 12:36,6000,1,COMPLETE,756,0.03385,18759.44983,34,1,3,12,837
196669,W_Valideren aanvraag,10609,1/12/2012 14:52,6000,1,COMPLETE,892,0.040683333,18896.12255,37,1,3,14,832
196669,W_Nabellen incomplete dossiers,10609,1/12/2012 14:55,6000,1,COMPLETE,895,0.475366667,18898.6404,39,1,3,14,832
196693,A_SUBMITTED,112,12/30/2011 12:41,7000,0,COMPLETE,761,0,0,1,12,4,12,633
196693,A_PARTLYSUBMITTED,112,12/30/2011 12:41,7000,0,COMPLETE,761,0.003283333,0.003283333,2,12,4,12,633
196693,A_PREACCEPTED,112,12/30/2011 12:42,7000,0,COMPLETE,762,0.723083333,0.726366667,3,12,4,12,633
196693,A_ACCEPTED,11003,12/30/2011 13:14,7000,0,COMPLETE,794,8.179416667,32.20873333,6,12,4,13,633
196693,A_FINALIZED,11003,12/30/2011 13:19,7000,0,COMPLETE,799,0,37.90168333,7,12,4,13,633
196693,O_SELECTED,11003,12/30/2011 13:19,7000,0,COMPLETE,799,5.69295,37.90168333,8,12,4,13,633
196693,O_CREATED,11003,12/30/2011 13:19,7000,0,COMPLETE,799,0.023816667,37.9255,9,12,4,13,633
196693,O_SENT,11003,12/30/2011 13:19,7000,0,COMPLETE,799,0.00055,37.92605,10,12,4,13,633
196693,W_Completeren aanvraag,11003,12/30/2011 13:19,7000,0,COMPLETE,799,0.018066667,37.96296667,12,12,4,13,633
196693,W_Nabellen offertes,11003,12/30/2011 13:21,7000,0,COMPLETE,801,1.25435,39.39433333,14,12,4,13,633
196693,W_Nabellen offertes,10909,1/7/2012 17:35,7000,0,COMPLETE,1055,23.17583333,11813.60142,16,1,5,17,767
196693,W_Nabellen offertes,10909,1/14/2012 16:55,7000,0,COMPLETE,1015,8.650533333,21853.77922,18,1,5,16,818
196693,O_CANCELLED,10914,1/27/2012 12:00,7000,0,COMPLETE,720,0,40278.28938,20,1,4,12,838
196693,A_CANCELLED,10914,1/27/2012 12:00,7000,0,COMPLETE,720,3.708933333,40278.28938,21,1,4,12,838
196693,W_Nabellen offertes,10914,1/27/2012 12:00,7000,0,COMPLETE,720,0.04785,40278.33723,22,1,4,12,837
196771,A_SUBMITTED,112,12/30/2011 17:58,5000,0,COMPLETE,1078,0,0,1,12,4,17,637
196771,A_PARTLYSUBMITTED,112,12/30/2011 17:58,5000,0,COMPLETE,1078,0.0031,0.0031,2,12,4,17,637
196771,A_PREACCEPTED,112,12/30/2011 17:59,5000,0,COMPLETE,1079,0.626783333,0.629883333,3,12,4,17,637
196771,W_Completeren aanvraag,10939,12/30/2011 21:21,5000,0,COMPLETE,1281,2.514866667,202.6635333,6,12,4,21,642
196771,W_Completeren aanvraag,11121,1/2/2012 10:26,5000,0,COMPLETE,626,1.829333333,3868.208433,8,1,0,10,661
196771,W_Completeren aanvraag,11121,1/2/2012 11:16,5000,0,COMPLETE,676,0.155266667,3917.463583,10,1,0,11,654
196771,A_ACCEPTED,11179,1/2/2012 16:40,5000,0,COMPLETE,1000,8.178366667,4241.359917,12,1,0,16,671
196771,A_FINALIZED,11179,1/2/2012 16:43,5000,0,COMPLETE,1003,0,4244.77285,13,1,0,16,671
196771,O_SELECTED,11179,1/2/2012 16:43,5000,0,COMPLETE,1003,3.412933333,4244.77285,14,1,0,16,671
196771,O_CREATED,11179,1/2/2012 16:43,5000,0,COMPLETE,1003,0.016483333,4244.789333,15,1,0,16,671
196771,O_SENT,11179,1/2/2012 16:43,5000,0,COMPLETE,1003,0.000783333,4244.790117,16,1,0,16,671
196771,W_Completeren aanvraag,11179,1/2/2012 16:43,5000,0,COMPLETE,1003,0.036816667,4244.8283,18,1,0,16,671
196771,W_Nabellen offertes,11122,1/13/2012 20:39,5000,0,COMPLETE,1239,1.521683333,20320.90155,20,1,4,20,830
196771,W_Nabellen offertes,10929,1/14/2012 11:27,5000,0,COMPLETE,687,3.94235,21208.73322,22,1,5,11,824
196771,W_Nabellen offertes,10929,1/14/2012 14:56,5000,0,COMPLETE,896,0.176433333,21417.40215,24,1,5,14,818
196771,W_Nabellen offertes,11049,1/16/2012 10:09,5000,0,COMPLETE,609,0.723266667,24010.34953,26,1,0,10,884
196771,W_Nabellen offertes,10861,1/25/2012 16:39,5000,0,COMPLETE,999,0.406266667,37360.26908,28,1,2,16,851
196771,W_Nabellen offertes,11180,1/26/2012 21:12,5000,0,COMPLETE,1272,0.603216667,39073.86857,30,1,3,21,845
196771,W_Nabellen offertes,10913,1/28/2012 12:32,5000,0,COMPLETE,752,6.044233333,41434.18595,32,1,5,12,833
196771,W_Nabellen offertes,11201,1/30/2012 15:06,5000,0,COMPLETE,906,1.326133333,44467.82508,34,1,0,15,867
196771,W_Nabellen offertes,11201,1/30/2012 15:26,5000,0,COMPLETE,926,2.226833333,44487.82655,36,1,0,15,866
196771,W_Nabellen offertes,11201,2/2/2012 10:15,5000,0,COMPLETE,615,4008.997117,48496.82367,37,2,3,10,853
196771,A_CANCELLED,112,2/2/2012 10:15,5000,0,COMPLETE,615,0,48496.82368,38,2,3,10,852
196771,O_CANCELLED,112,2/2/2012 10:15,5000,0,COMPLETE,615,1.67E-05,48496.82368,39,2,3,10,852
196846,A_SUBMITTED,112,12/31/2011 1:45,10000,1,COMPLETE,105,0,0,1,12,5,1,647
196846,A_PARTLYSUBMITTED,112,12/31/2011 1:45,10000,1,COMPLETE,105,0.08435,0.08435,2,12,5,1,647
196846,W_Afhandelen leads,112,12/31/2011 12:18,10000,1,COMPLETE,738,1.3351,633.6619833,5,12,5,12,647
196846,A_PREACCEPTED,10982,12/31/2011 14:58,10000,1,COMPLETE,898,1.4587,792.7106833,7,12,5,14,644
196846,W_Afhandelen leads,10982,12/31/2011 14:58,10000,1,COMPLETE,898,0.013033333,792.7243333,9,12,5,14,644
196846,W_Completeren aanvraag,11002,1/3/2012 7:15,10000,1,COMPLETE,435,1240.00465,4649.789583,11,1,1,7,706
196846,W_Completeren aanvraag,11169,1/3/2012 10:19,10000,1,COMPLETE,619,7.64555,4834.213133,13,1,1,10,702
196846,A_ACCEPTED,10910,1/3/2012 11:44,10000,1,COMPLETE,704,1.934033333,4918.949017,15,1,1,11,692
196846,O_SELECTED,10910,1/3/2012 11:46,10000,1,COMPLETE,706,0,4921.282067,16,1,1,11,693
196846,A_FINALIZED,10910,1/3/2012 11:46,10000,1,COMPLETE,706,2.33305,4921.282067,17,1,1,11,693
196846,O_CREATED,10910,1/3/2012 11:46,10000,1,COMPLETE,706,0.015483333,4921.29755,18,1,1,11,693
196846,O_SENT,10910,1/3/2012 11:46,10000,1,COMPLETE,706,0.000616667,4921.298167,19,1,1,11,693
196846,W_Completeren aanvraag,10910,1/3/2012 11:46,10000,1,COMPLETE,706,0.039883333,4921.339767,21,1,1,11,693
196846,W_Nabellen offertes,10910,1/3/2012 11:48,10000,1,COMPLETE,708,1.93095,4923.642033,23,1,1,11,694
196846,W_Nabellen offertes,10932,1/9/2012 11:15,10000,1,COMPLETE,675,2.861316667,13529.70817,25,1,0,11,819
196846,O_SELECTED,11181,1/9/2012 17:54,10000,1,COMPLETE,1074,0,13929.1623,27,1,0,17,814
196846,O_CANCELLED,11181,1/9/2012 17:54,10000,1,COMPLETE,1074,2.988033333,13929.1623,28,1,0,17,814
196846,O_CREATED,11181,1/9/2012 17:54,10000,1,COMPLETE,1074,0.016033333,13929.17833,29,1,0,17,814
196846,O_SENT,11181,1/9/2012 17:54,10000,1,COMPLETE,1074,0.0004,13929.17873,30,1,0,17,814
196846,W_Nabellen offertes,11181,1/9/2012 17:54,10000,1,COMPLETE,1074,0.018233333,13929.19905,32,1,0,17,814
196846,W_Nabellen offertes,11181,1/9/2012 17:56,10000,1,COMPLETE,1076,1.647033333,13931.16157,34,1,0,17,814
196846,W_Nabellen offertes,10932,1/10/2012 11:02,10000,1,COMPLETE,662,0.681883333,14957.419,36,1,1,11,819
196846,W_Nabellen offertes,10881,1/18/2012 10:50,10000,1,COMPLETE,650,1.80815,26464.76308,38,1,2,10,830
196846,W_Nabellen offertes,10889,1/18/2012 14:34,10000,1,COMPLETE,874,0.099533333,26689.56898,40,1,2,14,829
196867,A_SUBMITTED,112,12/31/2011 10:40,6000,0,COMPLETE,640,0,0,1,12,5,10,647
196867,A_PARTLYSUBMITTED,112,12/31/2011 10:40,6000,0,COMPLETE,640,0.006083333,0.006083333,2,12,5,10,647
196867,A_PREACCEPTED,10982,12/31/2011 15:01,6000,0,COMPLETE,901,1.7113,260.6897,5,12,5,15,645
196867,W_Afhandelen leads,10982,12/31/2011 15:01,6000,0,COMPLETE,901,0.0154,260.7057,7,12,5,15,645
196867,A_ACCEPTED,11002,1/2/2012 11:21,6000,0,COMPLETE,681,6.873233333,2921.024033,9,1,0,11,654
196867,O_SELECTED,11002,1/2/2012 11:26,6000,0,COMPLETE,686,4.187416667,2925.21145,10,1,0,11,654
196867,A_FINALIZED,11002,1/2/2012 11:26,6000,0,COMPLETE,686,1.67E-05,2925.211467,11,1,0,11,654
196867,O_CREATED,11002,1/2/2012 11:26,6000,0,COMPLETE,686,0.026533333,2925.238,12,1,0,11,654
196867,O_SENT,11002,1/2/2012 11:26,6000,0,COMPLETE,686,0.000883333,2925.238883,13,1,0,11,654
196867,W_Completeren aanvraag,11002,1/2/2012 11:26,6000,0,COMPLETE,686,0.017783333,2925.273733,15,1,0,11,654
196867,W_Nabellen offertes,11002,1/2/2012 12:03,6000,0,COMPLETE,723,37.42358333,2963.06925,17,1,0,12,651
196867,W_Nabellen offertes,11002,1/2/2012 12:30,6000,0,COMPLETE,750,0.395133333,2989.370567,19,1,0,12,654
196867,W_Nabellen offertes,10909,1/13/2012 20:22,6000,0,COMPLETE,1222,5.138183333,19301.95255,21,1,4,20,829
196867,W_Nabellen offertes,10889,1/13/2012 20:25,6000,0,COMPLETE,1225,0.2366,19304.76668,23,1,4,20,829
196867,O_SELECTED,10909,1/16/2012 12:27,6000,0,COMPLETE,747,0,23146.11697,25,1,0,12,855
196867,O_CANCELLED,10909,1/16/2012 12:27,6000,0,COMPLETE,747,3.040333333,23146.11697,26,1,0,12,855
196867,O_CREATED,10909,1/16/2012 12:27,6000,0,COMPLETE,747,0.023366667,23146.14033,27,1,0,12,855
196867,O_SENT,10909,1/16/2012 12:27,6000,0,COMPLETE,747,0.000466667,23146.1408,28,1,0,12,855
196867,W_Nabellen offertes,10909,1/16/2012 12:27,6000,0,COMPLETE,747,0.032533333,23146.17505,30,1,0,12,855
196867,W_Nabellen offertes,10909,1/16/2012 12:28,6000,0,COMPLETE,748,1.40635,23147.94947,32,1,0,12,853
196867,O_SELECTED,10889,1/23/2012 13:35,6000,0,COMPLETE,815,0,33294.86575,34,1,0,13,833
196867,O_CANCELLED,10889,1/23/2012 13:35,6000,0,COMPLETE,815,8.395616667,33294.86575,35,1,0,13,833
196867,O_CREATED,10889,1/23/2012 13:35,6000,0,COMPLETE,815,0.014266667,33294.88002,36,1,0,13,833
196867,O_SENT,10889,1/23/2012 13:35,6000,0,COMPLETE,815,0.003116667,33294.88313,37,1,0,13,833
196867,W_Nabellen offertes,10889,1/23/2012 13:35,6000,0,COMPLETE,815,0.037666667,33294.92537,39,1,0,13,833
196900,A_SUBMITTED,112,12/31/2011 14:32,5000,1,COMPLETE,872,0,0,1,12,5,14,648
196900,A_PARTLYSUBMITTED,112,12/31/2011 14:32,5000,1,COMPLETE,872,0.011233333,0.011233333,2,12,5,14,648
196900,A_PREACCEPTED,112,12/31/2011 14:32,5000,1,COMPLETE,872,0.581083333,0.592316667,3,12,5,14,648
196900,A_ACCEPTED,11202,12/31/2011 14:46,5000,1,COMPLETE,886,11.52423333,13.99965,6,12,5,14,646
196900,O_SELECTED,11202,12/31/2011 14:52,5000,1,COMPLETE,892,0,20.40543333,7,12,5,14,645
196900,A_FINALIZED,11202,12/31/2011 14:52,5000,1,COMPLETE,892,6.405783333,20.40543333,8,12,5,14,645
196900,O_CREATED,11202,12/31/2011 14:52,5000,1,COMPLETE,892,0.026166667,20.4316,9,12,5,14,645
196900,O_SENT,11202,12/31/2011 14:52,5000,1,COMPLETE,892,0.00045,20.43205,10,12,5,14,645
196900,W_Completeren aanvraag,11202,12/31/2011 14:52,5000,1,COMPLETE,892,0.0374,20.47081667,12,12,5,14,645
196900,W_Nabellen offertes,11202,12/31/2011 15:02,5000,1,COMPLETE,902,8.18655,30.60971667,14,12,5,15,645
196900,W_Nabellen offertes,10909,1/6/2012 14:27,5000,1,COMPLETE,867,1.529533333,8635.362217,16,1,4,14,764
196900,O_SENT_BACK,11259,1/9/2012 10:33,5000,1,COMPLETE,633,0.301833333,12720.86102,18,1,0,10,820
196900,W_Nabellen offertes,11259,1/9/2012 10:33,5000,1,COMPLETE,633,0.021916667,12720.8866,20,1,0,10,820
196900,W_Valideren aanvraag,10809,1/12/2012 11:49,5000,1,COMPLETE,709,47.99701667,17117.62437,22,1,3,11,837
196900,A_APPROVED,10809,1/12/2012 12:26,5000,1,COMPLETE,746,0,17154.13775,24,1,3,12,838
196900,A_REGISTERED,10809,1/12/2012 12:26,5000,1,COMPLETE,746,0,17154.13775,25,1,3,12,838
196900,O_ACCEPTED,10809,1/12/2012 12:26,5000,1,COMPLETE,746,36.23061667,17154.13775,26,1,3,12,838
196900,A_ACTIVATED,10809,1/12/2012 12:26,5000,1,COMPLETE,746,1.67E-05,17154.13777,27,1,3,12,838
196900,W_Valideren aanvraag,10809,1/12/2012 12:26,5000,1,COMPLETE,746,0.155483333,17154.29325,28,1,3,12,837
196918,A_SUBMITTED,112,12/31/2011 17:57,40000,0,COMPLETE,1077,0,0,1,12,5,17,645
196918,A_PARTLYSUBMITTED,112,12/31/2011 17:57,40000,0,COMPLETE,1077,0.00725,0.00725,2,12,5,17,645
196918,A_PREACCEPTED,10910,1/2/2012 10:41,40000,0,COMPLETE,641,0.988483333,2443.46405,5,1,0,10,657
196918,W_Afhandelen leads,10910,1/2/2012 10:41,40000,0,COMPLETE,641,0.0178,2443.48275,7,1,0,10,657
196918,W_Completeren aanvraag,11179,1/2/2012 14:55,40000,0,COMPLETE,895,1.301466667,2697.65915,9,1,0,14,667
196918,A_ACCEPTED,11180,1/2/2012 19:17,40000,0,COMPLETE,1157,12.4869,2959.23435,11,1,0,19,681
196918,O_SELECTED,11180,1/2/2012 19:24,40000,0,COMPLETE,1164,0,2966.151783,12,1,0,19,679
196918,A_FINALIZED,11180,1/2/2012 19:24,40000,0,COMPLETE,1164,6.917433333,2966.151783,13,1,0,19,679
196918,O_CREATED,11180,1/2/2012 19:24,40000,0,COMPLETE,1164,0.023066667,2966.17485,14,1,0,19,679
196918,O_SENT,11180,1/2/2012 19:24,40000,0,COMPLETE,1164,0.0006,2966.17545,15,1,0,19,679
196918,W_Completeren aanvraag,11180,1/2/2012 19:24,40000,0,COMPLETE,1164,0.036233333,2966.214133,17,1,0,19,679
196918,O_SELECTED,11180,1/2/2012 19:25,40000,0,COMPLETE,1165,0,2967.271,19,1,0,19,678
196918,O_CANCELLED,11180,1/2/2012 19:25,40000,0,COMPLETE,1165,0.6753,2967.271,20,1,0,19,678
196918,O_CREATED,11180,1/2/2012 19:25,40000,0,COMPLETE,1165,0.026016667,2967.297017,21,1,0,19,678
196918,O_SENT,11180,1/2/2012 19:25,40000,0,COMPLETE,1165,0.000866667,2967.297883,22,1,0,19,678
196918,W_Nabellen offertes,11180,1/2/2012 19:25,40000,0,COMPLETE,1165,0.033916667,2967.333467,24,1,0,19,678
196918,W_Nabellen offertes,11180,1/2/2012 19:26,40000,0,COMPLETE,1166,1.420516667,2968.911333,26,1,0,19,679
196918,W_Nabellen offertes,11180,1/2/2012 19:27,40000,0,COMPLETE,1167,0.1415,2969.462967,28,1,0,19,678
196918,W_Nabellen offertes,10889,1/13/2012 21:39,40000,0,COMPLETE,1299,2.1743,18941.9333,30,1,4,21,833
196918,W_Nabellen offertes,11201,1/17/2012 17:30,40000,0,COMPLETE,1050,3.19475,24452.82312,32,1,1,17,819
196918,W_Nabellen offertes,11181,1/28/2012 14:06,40000,0,COMPLETE,846,1.586183333,40088.2303,34,1,5,14,836
196918,O_CANCELLED,10881,1/30/2012 21:22,40000,0,COMPLETE,1282,0,43404.32108,36,1,0,21,852
196918,A_CANCELLED,10881,1/30/2012 21:22,40000,0,COMPLETE,1282,4.00445,43404.32108,37,1,0,21,852
196918,W_Nabellen offertes,10881,1/30/2012 21:22,40000,0,COMPLETE,1282,0.0384,43404.35948,38,1,0,21,851
196939,A_SUBMITTED,112,1/1/2012 10:48,6500,1,COMPLETE,648,0,0,1,1,6,10,644
196939,A_PARTLYSUBMITTED,112,1/1/2012 10:48,6500,1,COMPLETE,648,0.005083333,0.005083333,2,1,6,10,644
196939,A_PREACCEPTED,112,1/1/2012 10:49,6500,1,COMPLETE,649,0.7882,0.793283333,3,1,6,10,644
196939,A_ACCEPTED,11200,1/2/2012 11:51,6500,1,COMPLETE,711,9.71375,1503.010883,6,1,0,11,651
196939,A_FINALIZED,11200,1/2/2012 11:56,6500,1,COMPLETE,716,0,1507.950717,7,1,0,11,651
196939,O_SELECTED,11200,1/2/2012 11:56,6500,1,COMPLETE,716,4.939833333,1507.950717,8,1,0,11,651
196939,O_CREATED,11200,1/2/2012 11:56,6500,1,COMPLETE,716,0.03995,1507.990667,9,1,0,11,651
196939,O_SENT,11200,1/2/2012 11:56,6500,1,COMPLETE,716,0.0005,1507.991167,10,1,0,11,651
196939,W_Completeren aanvraag,11200,1/2/2012 11:56,6500,1,COMPLETE,716,0.019116667,1508.011683,12,1,0,11,651
196939,O_SENT_BACK,11049,1/9/2012 11:14,6500,1,COMPLETE,674,0.907066667,11546.08925,14,1,0,11,819
196939,W_Nabellen offertes,11049,1/9/2012 11:14,6500,1,COMPLETE,674,0.020133333,11546.11207,16,1,0,11,819
196939,W_Valideren aanvraag,10629,1/9/2012 12:26,6500,1,COMPLETE,746,0.000366667,11618.44538,19,1,0,12,817
196939,W_Beoordelen fraude,10188,1/9/2012 12:28,6500,1,COMPLETE,748,0.001316667,11620.15323,22,1,0,12,817
196939,A_REGISTERED,10629,1/9/2012 12:52,6500,1,COMPLETE,772,0,11644.11903,24,1,0,12,821
196939,A_APPROVED,10629,1/9/2012 12:52,6500,1,COMPLETE,772,0,11644.11903,25,1,0,12,821
196939,O_ACCEPTED,10629,1/9/2012 12:52,6500,1,COMPLETE,772,0,11644.11903,26,1,0,12,821
196939,A_ACTIVATED,10629,1/9/2012 12:52,6500,1,COMPLETE,772,19.98645,11644.11903,27,1,0,12,821
196939,W_Valideren aanvraag,10629,1/9/2012 12:52,6500,1,COMPLETE,772,0.128316667,11644.24735,28,1,0,12,820
197008,A_SUBMITTED,112,1/1/2012 22:54,5000,0,COMPLETE,1374,0,0,1,1,6,22,661
197008,A_PARTLYSUBMITTED,112,1/1/2012 22:54,5000,0,COMPLETE,1374,0.003783333,0.003783333,2,1,6,22,661
197008,A_PREACCEPTED,112,1/1/2012 22:55,5000,0,COMPLETE,1375,0.6073,0.611083333,3,1,6,22,661
197008,W_Completeren aanvraag,112,1/2/2012 13:34,5000,0,COMPLETE,814,6.4118,879.9306167,6,1,0,13,658
197008,W_Completeren aanvraag,11179,1/2/2012 15:46,5000,0,COMPLETE,946,13.41781667,1011.478317,8,1,0,15,670
197008,W_Completeren aanvraag,11121,1/2/2012 17:30,5000,0,COMPLETE,1050,0.222833333,1115.719883,10,1,0,17,675
